id,story_id,parent_id,title,type,order_index,view,number_of_children,updated_at,created_at,plain_text,search_vector,is_deleted,poster_id
054e957b-d7fd-4870-ad2b-a21c34078304,8b549825-37ab-4753-a298-18eb8884ea0c,,,chapter,81,0,0,2026-02-13 16:26:46.039,2026-02-13 16:26:46.039,,,false,
057690ae-35c5-4ac5-84d1-5d1f8ba0b9c6,fdf1254b-61db-4b13-9b3d-d337db80991b,,,chapter,9,0,0,2026-02-13 19:15:09.078,2026-02-13 19:15:09.078,,,false,
05ceb413-b435-4404-845a-8da0973664fb,cedf2076-9db7-4967-9b30-61c1cbd0dbbe,fb171160-e164-4ad8-8e7b-cffe9ff3e57e,,chapter,167,0,0,2026-02-13 17:12:24.595,2026-02-13 17:12:24.595,,,false,
05e50757-30e1-422a-a097-33af35950601,8b549825-37ab-4753-a298-18eb8884ea0c,,,chapter,110,0,0,2026-02-13 11:13:30.91,2026-02-13 11:13:30.91,,,false,
05f59d7e-dd60-4910-b373-37d171e05310,aca3784c-1561-427a-bbaf-d0d3e5e1f8bf,,,chapter,90,0,0,2026-02-13 20:50:49.736,2026-02-13 20:50:49.736,,,false,
05f88d1e-0651-4080-8095-84096f4d1330,8b549825-37ab-4753-a298-18eb8884ea0c,,,chapter,22,0,0,2026-02-13 12:45:39.926,2026-02-13 12:45:39.926,,,false,
0602ba4a-e8b1-4a09-bdec-b3f43893fbb1,cedf2076-9db7-4967-9b30-61c1cbd0dbbe,232b3af8-000e-49c3-9a1c-c95929fbefc7,,chapter,9,0,0,2026-02-13 19:40:04.97,2026-02-13 19:40:04.97,,,false,
06169be5-ef57-43bd-92fd-1ff1d410e729,002003fd-49b4-42ef-9a9d-36350cb53aae,,,chapter,252,0,0,2026-02-13 18:21:17.43,2026-02-13 18:21:17.43,,,false,
06222068-3583-4a3a-a1c4-043a227b7dbd,fdf1254b-61db-4b13-9b3d-d337db80991b,,,chapter,6,0,0,2026-02-13 18:31:30.152,2026-02-13 18:31:30.152,,,false,
06246076-ce03-4151-b204-8020d0e042ba,ed27739c-928e-4345-ba1d-50ed70ff76c7,,,chapter,13,0,0,2026-02-13 11:15:31.348,2026-02-13 11:15:31.348,,,false,
0624698b-b53f-45c9-afa2-a4752c840ee0,cedf2076-9db7-4967-9b30-61c1cbd0dbbe,fb171160-e164-4ad8-8e7b-cffe9ff3e57e,,chapter,141,0,0,2026-02-13 16:35:00.299,2026-02-13 16:35:00.299,,,false,
0628b7fe-e1b8-4328-b4ee-138dd031beb3,ed27739c-928e-4345-ba1d-50ed70ff76c7,,,chapter,2,0,0,2026-02-13 12:01:29.916,2026-02-13 12:01:29.916,,,false,
062a2506-936b-4c60-915a-058d7ddf338a,ed27739c-928e-4345-ba1d-50ed70ff76c7,,,chapter,36,0,0,2026-02-13 12:48:46.692,2026-02-13 12:48:46.692,,,false,
06509a2a-866f-425f-a24d-5687ee8dfb2b,aca3784c-1561-427a-bbaf-d0d3e5e1f8bf,,,chapter,119,0,0,2026-02-13 11:53:11.229,2026-02-13 11:53:11.229,,,false,
065a067f-d61d-4db3-9524-09fb20967a8d,cedf2076-9db7-4967-9b30-61c1cbd0dbbe,fb171160-e164-4ad8-8e7b-cffe9ff3e57e,,chapter,50,0,0,2026-02-13 20:47:57.805,2026-02-13 20:47:57.805,,,false,
0680011e-238e-494f-91e9-8d7ffe9f4e69,9663115f-64e2-4149-9016-c858e58caacf,,,chapter,472,0,0,2026-02-13 21:10:12.897,2026-02-13 21:10:12.897,,,false,
0697cb67-8d87-431a-a77e-5eab59a64b80,9663115f-64e2-4149-9016-c858e58caacf,,,chapter,193,0,0,2026-02-13 15:50:22.22,2026-02-13 15:50:22.22,,,false,
069fcedf-27f1-4b8a-be10-1ac7023a3e1b,cedf2076-9db7-4967-9b30-61c1cbd0dbbe,fb171160-e164-4ad8-8e7b-cffe9ff3e57e,,chapter,305,0,0,2026-02-13 20:31:53.124,2026-02-13 20:31:53.124,,,false,
06c039c8-c91e-4c0d-bd18-f7a25c698653,002003fd-49b4-42ef-9a9d-36350cb53aae,,,chapter,201,0,0,2026-02-13 16:38:24.316,2026-02-13 16:38:24.316,,,false,
06ca17f2-ca7f-412e-905c-05e6b1456184,9663115f-64e2-4149-9016-c858e58caacf,,,chapter,98,0,0,2026-02-13 21:25:54.16,2026-02-13 21:25:54.16,,,false,
06e63eee-786d-4f27-909b-4fb7c616f1eb,a62a6392-78ba-43bd-bbfd-dd2137bfa76c,,,chapter,24,0,0,2026-02-13 17:53:53.644,2026-02-13 17:53:53.644,,,false,
06f2c239-96b7-4faa-9519-5a03d58d81e0,14075cc1-270c-4923-8802-e6607ef43bdb,,,chapter,62,0,0,2026-02-13 13:49:31.639,2026-02-13 13:49:31.639,,,false,
06f6bc91-22af-40f2-b48f-98c516061a35,de521c86-4880-4237-a0c8-9f4ab538a480,,,chapter,132,0,0,2026-02-13 13:08:33.25,2026-02-13 13:08:33.25,,,false,
071c5949-b2e3-4741-b2ad-37f61b626cd9,a62a6392-78ba-43bd-bbfd-dd2137bfa76c,,,chapter,199,0,0,2026-02-13 16:12:39.773,2026-02-13 16:12:39.773,,,false,
0729325c-d48f-43ee-b318-47f1eb23fac8,aca3784c-1561-427a-bbaf-d0d3e5e1f8bf,,,chapter,74,0,0,2026-02-13 20:42:51.441,2026-02-13 20:42:51.441,,,false,
07398ae2-b3b5-47d2-b9cc-bbcf2529e73a,6cd1eddf-e97d-4451-9fac-62ed159cee16,,,chapter,39,0,0,2026-02-13 14:27:16.13,2026-02-13 14:27:16.13,,,false,
076367fc-f6d6-4480-91de-4f240a9ba480,9663115f-64e2-4149-9016-c858e58caacf,,,chapter,305,0,0,2026-02-13 19:36:39.68,2026-02-13 19:36:39.68,,,false,
07825ff0-f97e-4256-bea9-6d476a3e48b0,002003fd-49b4-42ef-9a9d-36350cb53aae,,,chapter,1,0,0,2026-02-13 11:21:31.211,2026-02-13 11:21:31.211,,,false,
07964e49-7622-44e6-84ce-45aa469aabdc,cedf2076-9db7-4967-9b30-61c1cbd0dbbe,232b3af8-000e-49c3-9a1c-c95929fbefc7,,chapter,26,0,0,2026-02-13 18:13:07.982,2026-02-13 18:13:07.982,,,false,
07a55a34-68fe-4137-8693-f423c007e8e0,fdf1254b-61db-4b13-9b3d-d337db80991b,,,chapter,46,0,0,2026-02-13 18:03:14.724,2026-02-13 18:03:14.724,,,false,
07a58ba7-ec13-4126-8379-b9b348b383e7,9663115f-64e2-4149-9016-c858e58caacf,,,chapter,518,0,0,2026-02-13 21:17:56.673,2026-02-13 21:17:56.673,,,false,
07a7304e-b809-4fbb-850b-9be579292e31,aca3784c-1561-427a-bbaf-d0d3e5e1f8bf,,,chapter,384,0,0,2026-02-13 20:11:45.692,2026-02-13 20:11:45.692,,,false,
07ab1eb4-66ab-4075-9cd2-6d6677e06b54,002003fd-49b4-42ef-9a9d-36350cb53aae,,,chapter,273.3,0,0,2026-02-13 19:06:00.162,2026-02-13 19:06:00.162,,,false,
07b618d6-ac94-46a8-ac84-a1c009dd9a20,002003fd-49b4-42ef-9a9d-36350cb53aae,,,chapter,109,0,0,2026-02-13 11:23:11.213,2026-02-13 11:23:11.213,,,false,
07d6605f-05de-4be3-8374-1eb4fed197cb,8b549825-37ab-4753-a298-18eb8884ea0c,,,chapter,127,0,0,2026-02-13 12:42:54.242,2026-02-13 12:42:54.242,,,false,
07db944b-3c4d-43ad-a2ca-3ce1bb5cb497,de521c86-4880-4237-a0c8-9f4ab538a480,,,chapter,110,0,0,2026-02-13 11:36:14.675,2026-02-13 11:36:14.675,,,false,
08000a1b-5549-4d0d-aafe-ee96fdbaaf17,fdf1254b-61db-4b13-9b3d-d337db80991b,,,chapter,185,0,0,2026-02-13 15:00:18.49,2026-02-13 15:00:18.49,,,false,
08292ed9-813c-44a5-ab7b-bf13b654ba4e,cedf2076-9db7-4967-9b30-61c1cbd0dbbe,232b3af8-000e-49c3-9a1c-c95929fbefc7,,chapter,29,0,0,2026-02-13 18:13:50.945,2026-02-13 18:13:50.945,,,false,
0844132b-b3e9-42de-8055-dd224a714995,9663115f-64e2-4149-9016-c858e58caacf,,,chapter,189,0,0,2026-02-13 15:49:48.76,2026-02-13 15:49:48.76,,,false,
084aa251-b26a-4e07-9119-063cd0538f61,a62a6392-78ba-43bd-bbfd-dd2137bfa76c,,,chapter,80,0,0,2026-02-13 19:27:58.726,2026-02-13 19:27:58.726,,,false,
0865a578-e733-487b-91eb-a222ff0875cf,de521c86-4880-4237-a0c8-9f4ab538a480,,,chapter,45,0,0,2026-02-13 16:08:21.485,2026-02-13 16:08:21.485,,,false,
086e9574-056b-4adc-a417-60a7b118e8bd,9663115f-64e2-4149-9016-c858e58caacf,,,chapter,412,0,0,2026-02-13 20:45:32.901,2026-02-13 20:45:32.901,,,false,
087338f0-5545-4e03-a146-a47191c6f6bc,aca3784c-1561-427a-bbaf-d0d3e5e1f8bf,,,chapter,240,0,0,2026-02-13 16:54:17.637,2026-02-13 16:54:17.637,,,false,
08b73926-7a02-4da0-8407-b69b490b57a8,cedf2076-9db7-4967-9b30-61c1cbd0dbbe,fb171160-e164-4ad8-8e7b-cffe9ff3e57e,,chapter,101,0,0,2026-02-13 14:38:11.67,2026-02-13 14:38:11.67,,,false,
08c57467-ea41-425c-9d6e-f6aa27d5c6a0,cedf2076-9db7-4967-9b30-61c1cbd0dbbe,fb171160-e164-4ad8-8e7b-cffe9ff3e57e,,chapter,96,0,0,2026-02-13 21:07:51.226,2026-02-13 21:07:51.226,,,false,
08d6d9c6-8716-4075-9a01-ef32933a87c6,cedf2076-9db7-4967-9b30-61c1cbd0dbbe,232b3af8-000e-49c3-9a1c-c95929fbefc7,,chapter,55,0,0,2026-02-13 19:00:09.096,2026-02-13 19:00:09.096,,,false,
08e8a806-5b30-46b6-b644-744ac766983d,de521c86-4880-4237-a0c8-9f4ab538a480,,,chapter,141,0,0,2026-02-13 13:10:45.766,2026-02-13 13:10:45.766,,,false,
08fb20dc-9c94-4d72-9e57-2387b5473bc6,2ffb0fcb-ec44-48e5-aabf-8046dcc2da40,,,chapter,87,0,0,2026-02-13 15:40:18.774,2026-02-13 15:40:18.774,,,false,
0905c55b-ae04-4000-a6a8-5f14f45b86f3,fdf1254b-61db-4b13-9b3d-d337db80991b,,,chapter,180,0,0,2026-02-13 14:59:36.529,2026-02-13 14:59:36.529,,,false,
091f4353-78d2-4848-a513-d6420f848e76,fdf1254b-61db-4b13-9b3d-d337db80991b,,,chapter,232,0,0,2026-02-13 17:26:13.176,2026-02-13 17:26:13.176,,,false,
09389de6-1daa-40a6-9a99-bb54c7f015ab,de521c86-4880-4237-a0c8-9f4ab538a480,,,chapter,151,0,0,2026-02-13 13:54:49.032,2026-02-13 13:54:49.032,,,false,
09408ed1-bd3f-4f2e-89c2-0d6ac418bd94,cedf2076-9db7-4967-9b30-61c1cbd0dbbe,fb171160-e164-4ad8-8e7b-cffe9ff3e57e,,chapter,92,0,0,2026-02-13 21:07:15.007,2026-02-13 21:07:15.007,,,false,
0950f937-4233-48d2-8f91-ee986e51c503,de521c86-4880-4237-a0c8-9f4ab538a480,,,chapter,60,0,0,2026-02-13 16:41:16.996,2026-02-13 16:41:16.996,,,false,
097ffb33-a8e1-42ce-ac18-7b52becf65d8,aca3784c-1561-427a-bbaf-d0d3e5e1f8bf,,,chapter,52,0,0,2026-02-13 20:34:11.291,2026-02-13 20:34:11.291,,,false,
098d15f1-99d4-459e-a30e-9acefbe8630d,002003fd-49b4-42ef-9a9d-36350cb53aae,,,chapter,134,0,0,2026-02-13 13:05:55.153,2026-02-13 13:05:55.153,,,false,
098f6f3c-564c-46bd-be16-c5d82f1e64bf,ed27739c-928e-4345-ba1d-50ed70ff76c7,,,chapter,49,0,0,2026-02-13 13:42:35.768,2026-02-13 13:42:35.768,,,false,
099ad5f5-4857-4c0f-a7ce-85dfe8988946,6cd1eddf-e97d-4451-9fac-62ed159cee16,,,chapter,12,0,0,2026-02-13 12:09:11.167,2026-02-13 12:09:11.167,,,false,
099c66fa-070c-4b5c-a778-2cd4a5bc0469,002003fd-49b4-42ef-9a9d-36350cb53aae,,,chapter,44,0,0,2026-02-13 19:26:51.663,2026-02-13 19:26:51.663,,,false,
099cee29-0c26-494d-8359-f86b75e550a0,002003fd-49b4-42ef-9a9d-36350cb53aae,,,chapter,223,0,0,2026-02-13 17:16:31.263,2026-02-13 17:16:31.263,,,false,
09a49926-e283-40cc-847b-3f3a1656e664,aca3784c-1561-427a-bbaf-d0d3e5e1f8bf,,,chapter,383,0,0,2026-02-13 20:11:34.833,2026-02-13 20:11:34.833,,,false,
09cb22f6-61f7-426b-8886-1f38d10bcb58,9663115f-64e2-4149-9016-c858e58caacf,,,chapter,242,0,0,2026-02-13 17:37:52.331,2026-02-13 17:37:52.331,,,false,
