id,url,width,height,is_deleted,public_id
0016bc14-e691-41fa-8b5b-fad1bf2074bd,https://res.cloudinary.com/dje88gzxb/image/upload/v1771011535/Mangament/manga/Nh%E1%BA%A5t%20Qu%E1%BB%B7%20Nh%C3%AC%20Ma%2C%20Th%E1%BB%A9%20Ba%20Takagi/Volume%201/chapter%2082/f0lavp2hphnwyui9bmua.png,547,786,false,
00174ca2-3f0f-4cb1-a83f-cd7bb11797da,https://res.cloudinary.com/dje88gzxb/image/upload/v1770982722/Mangament/manga/Genshin%20Impact/Chapter%208/vxqg0ckqdhjswwf3jin5.jpg,800,1131,false,
0018c9c6-fb61-4e57-9ef5-4be42f72a449,https://res.cloudinary.com/dje88gzxb/image/upload/v1771010379/Mangament/manga/Dragon%20Ball%20Z/chapter%20297/po0zhilzrt5uf7bprps6.jpg,865,1300,false,
001958aa-7413-46fb-87d0-e0580bca4b63,https://res.cloudinary.com/dje88gzxb/image/upload/v1771012646/Mangament/manga/Haikyuu/chapter%20358/jdssdpwopc5gswtw1vwp.jpg,900,1350,false,
001965d3-96d2-4d57-b723-3de47cb22de8,https://res.cloudinary.com/dje88gzxb/image/upload/v1770981532/Mangament/manga/Horimiya/chapter%20112/uh4qegvsn4hb4cidjkvo.jpg,1000,1441,false,
001c53ce-d818-45ff-a7de-b18685444be4,https://res.cloudinary.com/dje88gzxb/image/upload/v1771001133/Mangament/manga/Nisekoi/chapter%20209/vguqaz0r56kevuobvvxi.jpg,753,1100,false,
001f180a-21dd-46ef-b2b0-091068ac8ebe,https://res.cloudinary.com/dje88gzxb/image/upload/v1771008263/Mangament/manga/Jujutsu%20Kaisen%20-%20Ch%C3%BA%20Thu%E1%BA%ADt%20H%E1%BB%93i%20Chi%E1%BA%BFn/chapter%20260/b3abw8yh1hyda7pjo9zo.jpg,900,657,false,
001f89f4-9564-4378-ba6f-887c8d55647c,https://res.cloudinary.com/dje88gzxb/image/upload/v1770999930/Mangament/manga/Dragon%20Ball%20Z/chapter%20211/y8jgodczx1hngigcwtyz.jpg,865,1300,false,
00221777-375c-4068-841d-51aa89bffe28,https://res.cloudinary.com/dje88gzxb/image/upload/v1771003959/Mangament/manga/Haikyuu/chapter%20269/mkyw6upaxmvhwk6dwnps.jpg,958,586,false,
002224f1-3ee8-46f7-8390-f0e085db6f5d,https://res.cloudinary.com/dje88gzxb/image/upload/v1771015197/Mangament/manga/Nh%E1%BA%A5t%20Qu%E1%BB%B7%20Nh%C3%AC%20Ma%2C%20Th%E1%BB%A9%20Ba%20Takagi/Volume%202/chapter%20321/wqkotfvnfi173qpu5ozw.png,1000,1501,false,
0022269f-2ef3-48ad-ad30-91d2b3446c09,https://res.cloudinary.com/dje88gzxb/image/upload/v1771003742/Mangament/manga/Haikyuu/chapter%2026/ogjrjpxyepxr9jgl5a6r.jpg,900,1333,false,
0022dd61-66a3-4b0d-bd0c-444380798176,https://res.cloudinary.com/dje88gzxb/image/upload/v1771015778/Mangament/manga/Haikyuu/chapter%2084/st7bdvmk3fe4byxalnyr.jpg,900,1300,false,
00240691-f1c9-492f-a114-d264c323c3fa,https://res.cloudinary.com/dje88gzxb/image/upload/v1771010503/Mangament/manga/Nh%E1%BA%A5t%20Qu%E1%BB%B7%20Nh%C3%AC%20Ma%2C%20Th%E1%BB%A9%20Ba%20Takagi/Volume%201/chapter%2070/eqdsucanb62viewqdedg.jpg,965,1400,false,
00253525-fb86-4eb5-9378-16fbfa0e96cf,https://res.cloudinary.com/dje88gzxb/image/upload/v1770998022/Mangament/manga/Hoa%20th%C6%A1m%20ki%C3%AAu%20h%C3%A3nh/chapter%2074/ao9doic6yxuhv1w1penv.jpg,900,1345,false,
00261216-1170-46d3-ab1a-e761e943482b,https://res.cloudinary.com/dje88gzxb/image/upload/v1770991773/Mangament/manga/Thanh%20G%C6%B0%C6%A1m%20Di%E1%BB%87t%20Qu%E1%BB%B7/chapter%20152/wv3wzkhf69dmmlbnw4of.jpg,959,1400,false,
0027f0c1-f23d-4cbb-9d00-3ab6beee24aa,https://res.cloudinary.com/dje88gzxb/image/upload/v1770994506/Mangament/manga/V%C6%B0%C6%A1ng%20qu%E1%BB%91c%20B%E1%BA%A3o%20th%E1%BA%A1ch/chapter%2073/wgiap2mgwofgsupg1hew.jpg,900,1293,false,
002856e8-1c0d-4810-a99b-b846c9ce48f2,https://res.cloudinary.com/dje88gzxb/image/upload/v1770991317/Mangament/manga/S%C3%B3i%20V%C3%A0%20Gia%20V%E1%BB%8B/chapter%2048/vxkw8fgzgc2b7ybablyf.jpg,900,1350,false,
002861f9-8b7b-40d2-a7e2-3bd614a0990b,https://res.cloudinary.com/dje88gzxb/image/upload/v1771017245/Mangament/manga/Dragon%20Ball%20Z/chapter%20495/pq3kyf1vjpwhayln7wl4.jpg,1000,1500,false,
00286f83-28c1-44d7-876a-f7cc56d907f9,https://res.cloudinary.com/dje88gzxb/image/upload/v1771001346/Mangament/manga/Thanh%20G%C6%B0%C6%A1m%20Di%E1%BB%87t%20Qu%E1%BB%B7/chapter%20201/t2wluauekcyl7oey8nwh.jpg,900,1300,false,
002978cf-52bb-4ec5-9c52-869a0b0a670c,https://res.cloudinary.com/dje88gzxb/image/upload/v1770984329/Mangament/manga/Dragon%20Ball%20Super/chapter%2031/bys55wzasbgplt0kafbx.jpg,800,1200,false,
002ab7e7-3825-4297-a7a2-04a9ddd2f6ab,https://res.cloudinary.com/dje88gzxb/image/upload/v1771001790/Mangament/manga/Dragon%20Ball%20Z/chapter%20214/ulypi1xx5o1icbzcn08h.jpg,865,1300,false,
002c61dd-27e9-4cd2-b01c-e0d91043596c,https://res.cloudinary.com/dje88gzxb/image/upload/v1771008285/Mangament/manga/Jujutsu%20Kaisen%20-%20Ch%C3%BA%20Thu%E1%BA%ADt%20H%E1%BB%93i%20Chi%E1%BA%BFn/chapter%20262/ces7jtpjo0svn6eosm6f.jpg,900,1314,false,
002c76a5-6646-437a-8fd7-857d06695258,https://res.cloudinary.com/dje88gzxb/image/upload/v1770987085/Mangament/manga/Dragon%20Ball%20Super/chapter%2041/ifotibz6qo8upuvd3lzi.jpg,800,1200,false,
002e9e8a-9fb2-44be-bdc7-368414bf1d53,https://res.cloudinary.com/dje88gzxb/image/upload/v1771010930/Mangament/manga/Nisekoi/chapter%2084/pxs2zoad6vyblbpmzlzl.png,900,1300,false,
002f8424-400a-449a-9812-962a14dae7bf,https://res.cloudinary.com/dje88gzxb/image/upload/v1770997083/Mangament/manga/S%C3%B3i%20V%C3%A0%20Gia%20V%E1%BB%8B/chapter%2092/jrrwueadqbqwipbne6w6.jpg,900,1013,false,
002f9279-9176-4aaa-b42b-8cf2d5447e2e,https://res.cloudinary.com/dje88gzxb/image/upload/v1770991070/Mangament/manga/Nisekoi/chapter%2015/xa0ty0ppjqzyehulnvco.png,900,1300,false,
002fefb0-9b57-42cd-b53a-34826f5298c3,https://res.cloudinary.com/dje88gzxb/image/upload/v1771013423/Mangament/manga/Haikyuu/chapter%20378/cdcpfrbubt1obbsjgvv6.jpg,900,1350,false,
0030f040-62cc-4b5e-8f86-fe8e90d4b43c,https://res.cloudinary.com/dje88gzxb/image/upload/v1771016379/Mangament/manga/Dragon%20Ball%20Z/chapter%20441/ijl8095pwqge1p1cuaek.jpg,1000,1500,false,
0031a901-ba7d-4895-b6d5-87ba89aa2e1a,https://res.cloudinary.com/dje88gzxb/image/upload/v1770981588/Mangament/manga/H%E1%BA%A3o%20V%E1%BB%8B%20H%E1%BA%A7m%20Ng%E1%BB%A5c/chapter%2014/dlz4jhzejxjzc1ti95e1.jpg,1000,1422,false,
0031b50d-05c3-4cf3-a413-c4db702fbdb0,https://res.cloudinary.com/dje88gzxb/image/upload/v1771012780/Mangament/manga/Haikyuu/chapter%20370/xduxeospywjw818jioyo.jpg,900,1350,false,
0032224a-f5dc-47db-b722-2df7cb345f66,https://res.cloudinary.com/dje88gzxb/image/upload/v1770989139/Mangament/manga/Dr.stone/chapter%20142/hoqoz9dlq7m65hcr9hhd.jpg,1000,1478,false,
00325897-3c41-44d0-bbb0-26a17e4e19b2,https://res.cloudinary.com/dje88gzxb/image/upload/v1771015926/Mangament/manga/Dragon%20Ball%20Z/chapter%20420/uewuqtndfyjm9dv8r2bm.jpg,1000,1500,false,
003338af-a7d9-4be6-ac72-b51c9f936864,https://res.cloudinary.com/dje88gzxb/image/upload/v1771010077/Mangament/manga/Dr.stone/chapter%2086/f8umyvmetcdysarvjdmi.jpg,907,1300,false,
00343540-5d02-4e92-8cd1-62ca82ab0d74,https://res.cloudinary.com/dje88gzxb/image/upload/v1771003376/Mangament/manga/Thanh%20G%C6%B0%C6%A1m%20Di%E1%BB%87t%20Qu%E1%BB%B7/chapter%2029/wfjz3abvllsqon2tp7tn.jpg,959,1400,false,
003441e6-cc43-4fa9-8659-e931935449a4,https://res.cloudinary.com/dje88gzxb/image/upload/v1770990045/Mangament/manga/Hoa%20th%C6%A1m%20ki%C3%AAu%20h%C3%A3nh/chapter%2029/jyxb7z0rkjldzcyrepez.jpg,900,1341,false,
00357434-a8f5-46d4-ba06-399aa47abe22,https://res.cloudinary.com/dje88gzxb/image/upload/v1770998922/Mangament/manga/Monster/chapter%2047/aupfq55pqsoxhfu4hqwv.jpg,700,1241,false,
00365ea2-e566-4cd7-8253-4230c51ec6e2,https://res.cloudinary.com/dje88gzxb/image/upload/v1771003124/Mangament/manga/Monster/chapter%2079/s47nt14rqqewnxpdmc2x.jpg,700,1144,false,
0037912b-cae5-451c-a816-50e7f91133d8,https://res.cloudinary.com/dje88gzxb/image/upload/v1770991107/Mangament/manga/Nisekoi/chapter%20153/o3d71dnyb4bxxcpndabc.jpg,892,1300,false,
00379add-8855-47cd-84fc-31d90b73da03,https://res.cloudinary.com/dje88gzxb/image/upload/v1770988585/Mangament/manga/S%C3%B3i%20V%C3%A0%20Gia%20V%E1%BB%8B/chapter%2032/zpkhhpz3dqi0iv3uascd.jpg,900,1350,false,
0038afda-5e8f-4def-84e1-d37fdbea15c6,https://res.cloudinary.com/dje88gzxb/image/upload/v1771000771/Mangament/manga/Jujutsu%20Kaisen%20-%20Ch%C3%BA%20Thu%E1%BA%ADt%20H%E1%BB%93i%20Chi%E1%BA%BFn/chapter%20208/isyl8iq2ycqsr35aujkl.jpg,891,1300,false,
00392702-546c-4bf4-9b37-351f2c94d176,https://res.cloudinary.com/dje88gzxb/image/upload/v1771014271/Mangament/manga/Nh%E1%BA%A5t%20Qu%E1%BB%B7%20Nh%C3%AC%20Ma%2C%20Th%E1%BB%A9%20Ba%20Takagi/Volume%202/chapter%20294/aczqb5ixkvgzsheuaf10.jpg,900,506,false,
003ae3df-d31c-4268-8c84-e88d1b86811e,https://res.cloudinary.com/dje88gzxb/image/upload/v1771003851/Mangament/manga/Haikyuu/chapter%20266/p1o8bdxja2ddfwwhrlop.jpg,764,1200,false,
003b626f-596b-4428-bf6d-b3faba556d65,https://res.cloudinary.com/dje88gzxb/image/upload/v1771006855/Mangament/manga/Jujutsu%20Kaisen%20-%20Ch%C3%BA%20Thu%E1%BA%ADt%20H%E1%BB%93i%20Chi%E1%BA%BFn/chapter%20250/o20yug6oxzopeo3xnq1w.jpg,900,1314,false,
003c78ae-44d2-464f-8f9f-23ea54ed4e1f,https://res.cloudinary.com/dje88gzxb/image/upload/v1770985715/Mangament/manga/Thanh%20G%C6%B0%C6%A1m%20Di%E1%BB%87t%20Qu%E1%BB%B7/chapter%20114/lbjleoe8jzamjp3qjtmw.jpg,870,1270,false,
003e2d58-55d5-4a25-a728-5f0dd3c396ce,https://res.cloudinary.com/dje88gzxb/image/upload/v1771004164/Mangament/manga/Dragon%20Ball%20Z/chapter%20233/dglsj3xcgujgxusrkdtx.jpg,865,1300,false,
003f7d24-b44f-40b5-aa58-b869b3c66243,https://res.cloudinary.com/dje88gzxb/image/upload/v1771015402/Mangament/manga/Haikyuu/chapter%2077/qkfqxicvc04hlrnk0ve9.jpg,900,1296,false,
0040c5ea-9f43-48da-9e2f-b512cc4510d0,https://res.cloudinary.com/dje88gzxb/image/upload/v1771007784/Mangament/manga/Dragon%20Ball%20Z/chapter%20266/kvzgnpmxetysxwqxfl7x.jpg,865,1300,false,
0040e572-2f54-4741-9eae-6445031aa8a3,https://res.cloudinary.com/dje88gzxb/image/upload/v1771015135/Mangament/manga/Dragon%20Ball%20Z/chapter%20400/j5waburjqlofqndg13b6.jpg,1000,1500,false,
0042a417-596f-423f-b51b-cae4404ebc6f,https://res.cloudinary.com/dje88gzxb/image/upload/v1771013369/Mangament/manga/Haikyuu/chapter%20373/yu6zsjzhvc4ybww7i5e3.jpg,900,1350,false,
00447ff2-9801-433b-990b-5b1f1193be3c,https://res.cloudinary.com/dje88gzxb/image/upload/v1770997683/Mangament/manga/Haikyuu/chapter%20200/s5xwiitupnzhmzq0spqn.jpg,750,748,false,
00452cdb-729a-4b64-8e54-bcd3cdcd52c1,https://res.cloudinary.com/dje88gzxb/image/upload/v1770998039/Mangament/manga/Dragon%20Ball%20Super/chapter%2091/cbwwa0gyk8diuradmdsr.jpg,750,1125,false,
0049bb74-be19-4e1d-bbf6-51aefd8ad6b6,https://res.cloudinary.com/dje88gzxb/image/upload/v1771005020/Mangament/manga/Monster/chapter%2086/lmaztogi2fmnqh2slzig.jpg,504,864,false,
004a964c-ca78-485f-9f1a-e11b096ad6b3,https://res.cloudinary.com/dje88gzxb/image/upload/v1771007167/Mangament/manga/Thanh%20G%C6%B0%C6%A1m%20Di%E1%BB%87t%20Qu%E1%BB%B7/chapter%2057/mltiob1hzvisrbryvrvi.jpg,959,1400,false,
004b2a23-cb93-4f7e-bb17-f9d616221795,https://res.cloudinary.com/dje88gzxb/image/upload/v1771014310/Mangament/manga/Nh%E1%BA%A5t%20Qu%E1%BB%B7%20Nh%C3%AC%20Ma%2C%20Th%E1%BB%A9%20Ba%20Takagi/Volume%202/chapter%20299/xtn1tdvkubglqxu8hxv7.png,960,1361,false,
004bdaa5-e7fa-4f5a-aaa4-12789ee1cd66,https://res.cloudinary.com/dje88gzxb/image/upload/v1771007215/Mangament/manga/Thanh%20G%C6%B0%C6%A1m%20Di%E1%BB%87t%20Qu%E1%BB%B7/chapter%2060/lwcr3kfm15m0huybyysr.jpg,959,1400,false,
004c5833-a5d9-45e4-991b-fc6693eab56e,https://res.cloudinary.com/dje88gzxb/image/upload/v1771007592/Mangament/manga/Haikyuu/chapter%20290/jc4e8j3v8fpclgsc345g.jpg,958,342,false,
004e377d-4376-4f21-a05d-e44ef9632134,https://res.cloudinary.com/dje88gzxb/image/upload/v1770982789/Mangament/manga/Nisekoi/chapter%20104/yvztxaqczfi9kchgggzy.png,882,1300,false,
004fb5ab-a0c1-48b8-a3d9-f1bb869e3a5c,https://res.cloudinary.com/dje88gzxb/image/upload/v1770994545/Mangament/manga/Thanh%20G%C6%B0%C6%A1m%20Di%E1%BB%87t%20Qu%E1%BB%B7/chapter%20159/q9lbi1qukpyoctii4epd.jpg,658,960,false,
00509766-b299-42cb-8127-c84b635db936,https://res.cloudinary.com/dje88gzxb/image/upload/v1771006342/Mangament/manga/Dragon%20Ball%20Z/chapter%2025/akezp61jnmgmju4ts7ms.jpg,865,1300,false,
0050fd27-8f0e-4350-9152-3e80f5632c79,https://res.cloudinary.com/dje88gzxb/image/upload/v1771009649/Mangament/manga/Jujutsu%20Kaisen%20-%20Ch%C3%BA%20Thu%E1%BA%ADt%20H%E1%BB%93i%20Chi%E1%BA%BFn/chapter%2033/yfkzkutdknik27xl7vbf.jpg,1000,718,false,
0052651a-5ccb-4696-9178-655cb381988c,https://res.cloudinary.com/dje88gzxb/image/upload/v1770993925/Mangament/manga/Monster/chapter%202/bxq1bxpfuq5fmwxkhff0.jpg,896,1358,false,
00533ca4-e8cf-4c07-a7a6-79a42fbb5373,https://res.cloudinary.com/dje88gzxb/image/upload/v1771008285/Mangament/manga/Jujutsu%20Kaisen%20-%20Ch%C3%BA%20Thu%E1%BA%ADt%20H%E1%BB%93i%20Chi%E1%BA%BFn/chapter%20262/slz6zp5xstdagxsvn8co.jpg,900,1300,false,
00534a3f-dfa8-4ae1-9ddd-8de10d09618c,https://res.cloudinary.com/dje88gzxb/image/upload/v1770981825/Mangament/manga/Jujutsu%20Kaisen%20-%20Ch%C3%BA%20Thu%E1%BA%ADt%20H%E1%BB%93i%20Chi%E1%BA%BFn/chapter%20111/zwpjmqyb0nhdwdf5mwwq.jpg,764,1200,false,
0053c566-313c-4bc1-b969-371c7f7a181c,https://res.cloudinary.com/dje88gzxb/image/upload/v1771008519/Mangament/manga/Nisekoi/chapter%2062/ylj68geigj86xcidozs1.png,900,1300,false,
00569af8-2853-4156-b57f-03a1572fd626,https://res.cloudinary.com/dje88gzxb/image/upload/v1770985289/Mangament/manga/Nisekoi/chapter%20118/crvkccksqrfifi86lnrw.png,906,1300,false,
0056b678-62b8-4595-b64d-7691387c00c4,https://res.cloudinary.com/dje88gzxb/image/upload/v1771000284/Mangament/manga/Horimiya/chapter%2090/g2llkb3p8pdfwnyitlsi.jpg,646,915,false,
00587989-b973-4ba5-9263-ef5c67c7d1a2,https://res.cloudinary.com/dje88gzxb/image/upload/v1770997223/Mangament/manga/V%C6%B0%C6%A1ng%20qu%E1%BB%91c%20B%E1%BA%A3o%20th%E1%BA%A1ch/chapter%2087/vmp4sezjjz8bucj8x8h8.jpg,838,1200,false,
0058c480-9109-403a-902e-7c53184516be,https://res.cloudinary.com/dje88gzxb/image/upload/v1770999155/Mangament/manga/Nisekoi/chapter%20198/aym5scczd696hhbha4xf.jpg,754,1100,false,
00591ee5-79a3-4d99-b806-87d84e1098a7,https://res.cloudinary.com/dje88gzxb/image/upload/v1770987689/Mangament/manga/H%E1%BA%A3o%20V%E1%BB%8B%20H%E1%BA%A7m%20Ng%E1%BB%A5c/chapter%2049/b5e0skofirnswocbixsk.jpg,950,1366,false,
005a15f1-052d-48f3-89e5-cfd67684742f,https://res.cloudinary.com/dje88gzxb/image/upload/v1771010158/Mangament/manga/Haikyuu/chapter%20316/jm3ygr1zdclkwdtn0kxj.jpg,900,415,false,
005ae769-86d4-4833-b1ff-9657435691b9,https://res.cloudinary.com/dje88gzxb/image/upload/v1770994401/Mangament/manga/V%C6%B0%C6%A1ng%20qu%E1%BB%91c%20B%E1%BA%A3o%20th%E1%BA%A1ch/chapter%2063/slqfn5opch6ev08nfimf.jpg,900,1293,false,
005c07a0-0796-4b9d-aa33-9500dcf540a3,https://res.cloudinary.com/dje88gzxb/image/upload/v1770984556/Mangament/manga/Horimiya/chapter%2012/dy9myg9prm8zuyajyx8c.jpg,900,1314,false,
005dd178-5eda-4fd0-a3b2-3285486865a7,https://res.cloudinary.com/dje88gzxb/image/upload/v1770989734/Mangament/manga/Dragon%20Ball%20Z/chapter%20143/wmswpgsyeycdrt9uldlf.jpg,865,1300,false,
005f453c-a0fa-4956-99ec-4a7fb481ad3f,https://res.cloudinary.com/dje88gzxb/image/upload/v1770998887/Mangament/manga/Monster/chapter%2043/giuss6splxkjziw5bz0b.jpg,700,1213,false,
